id,mentions_luxury,amenity_count,sentiment_score,neighborhood_vibe,cleanliness_mentioned
14468845,False,6,0.48,bustling_urban,False
21809687,True,7,0.93,bustling_urban,False
22511108,False,6,0.69,unknown,False
22465791,False,1,0.81,trendy,False
13436143,False,3,0.88,quiet_residential,True
2204397,False,2,0.93,artsy,True
18154124,False,12,0.78,family_friendly,False
20425060,False,2,0.29,artsy,False
16311527,False,7,0.54,trendy,False
13016082,False,4,0.63,bustling_urban,False
17603059,True,4,0.94,bustling_urban,False
4973520,False,6,0.43,bustling_urban,False
1208076,False,1,0.58,trendy,False
16338784,False,8,0.55,family_friendly,False
4787201,False,4,0.8,artsy,False
13125270,False,6,0.85,family_friendly,False
12020835,False,1,0.85,trendy,True
7758577,False,2,0.92,trendy,False
4453969,False,7,0.99,trendy,False
21805468,True,9,0.81,quiet_residential,False
5192219,True,4,0.67,quiet_residential,False
22231328,True,4,0.92,artsy,False
18253290,False,1,0.78,trendy,False
8368084,False,2,0.83,unknown,False
14758548,False,1,0.72,quiet_residential,False
10688178,False,5,0.99,bustling_urban,False
22767955,False,1,0.83,family_friendly,False
2781747,False,3,0.76,quiet_residential,True
4137129,False,7,0.95,trendy,True
1520806,False,5,0.98,artsy,True
9615047,False,6,0.69,artsy,False
11604005,False,5,0.84,unknown,True
10545815,False,4,0.75,trendy,True
20183458,False,2,0.93,artsy,True
14885129,False,5,0.89,artsy,False
4733949,True,3,0.99,artsy,True
21935245,True,4,0.92,artsy,False
14120620,False,2,0.81,artsy,False
15839085,False,3,0.93,artsy,False
660016,False,5,0.72,quiet_residential,True
10612199,True,4,0.88,artsy,False
22191102,False,3,0.96,bustling_urban,False
14952053,True,5,0.8,unknown,False
20830032,False,1,0.66,trendy,False
1972251,True,3,0.77,artsy,True
21900628,False,2,0.86,unknown,True
21120547,False,6,0.73,unknown,True
146754,False,5,0.74,unknown,False
4775547,False,6,0.62,artsy,False
2193902,True,9,0.89,trendy,False
3688197,False,5,0.76,artsy,False
12426775,False,8,0.88,trendy,False
15148295,True,1,0.72,trendy,False
8956096,False,5,0.44,unknown,True
12587698,False,1,0.84,artsy,True
20476397,False,11,0.9,trendy,True
14724495,False,6,0.75,unknown,True
13786392,False,3,0.87,bustling_urban,False
12754673,True,4,0.79,quiet_residential,True
7512240,False,4,0.99,trendy,True
4349695,True,1,0.79,quiet_residential,False
18327453,False,7,0.8,family_friendly,False
15435714,False,3,0.84,unknown,False
22604165,False,1,0.92,unknown,False
5195409,False,5,0.93,family_friendly,True
19654252,False,3,0.77,artsy,True
17675697,False,2,0.91,trendy,True
17339881,False,3,0.94,artsy,False
3324498,False,5,0.82,family_friendly,False
20363278,False,2,0.67,artsy,False
16595351,False,6,0.96,upscale,False
13864653,False,1,0.79,quiet_residential,False
6208002,False,7,0.76,quiet_residential,False
21646774,False,6,0.81,unknown,False
20580186,False,3,0.86,artsy,False
15133972,True,5,0.85,unknown,True
9393134,False,10,0.85,trendy,False
15578143,False,7,0.92,family_friendly,False
16013160,False,1,0.76,artsy,False
838489,False,3,0.97,trendy,False
567075,False,1,0.99,upscale,True
8668879,False,3,0.62,trendy,False
19375609,False,1,0.83,artsy,False
19582754,False,4,0.78,upscale,False
7306096,False,4,0.94,quiet_residential,False
2501384,False,7,0.99,upscale,True
21826266,False,5,0.92,family_friendly,False
9525490,False,3,0.93,trendy,False
8024,False,7,0.9,family_friendly,False
17846556,True,5,0.84,unknown,True
1832659,False,5,0.85,artsy,False
19093566,False,5,0.86,bustling_urban,False
1499316,False,12,0.88,upscale,True
3512607,False,13,0.94,bustling_urban,False
16012259,False,2,0.4,bustling_urban,False
15761285,False,3,0.94,upscale,False
16337271,False,5,0.83,upscale,False
6994038,False,4,0.99,trendy,True
226021,False,4,0.98,quiet_residential,False
14024257,False,4,0.88,trendy,False
4814913,True,5,0.6,upscale,False
17604613,False,5,0.47,artsy,False
12758216,False,2,0.81,family_friendly,False
4128337,False,5,0.87,artsy,False
3963137,False,6,0.91,artsy,True
6643716,False,5,0.92,trendy,False
23485920,False,1,0.99,unknown,False
1970574,False,5,0.86,unknown,False
7143458,False,7,0.6,trendy,False
12823377,False,6,0.84,family_friendly,True
17188522,False,4,0.58,bustling_urban,False
233662,True,2,0.92,bustling_urban,True
8903437,True,13,0.99,unknown,False
18934728,False,1,0.8,quiet_residential,False
19274199,True,1,0.97,unknown,False
5488307,False,5,0.72,quiet_residential,True
6404432,False,6,0.95,trendy,True
794245,False,1,0.99,artsy,False
7574757,False,10,0.73,artsy,False
4039038,True,15,0.99,trendy,False
12403252,True,5,0.9,artsy,False
297698,True,4,0.78,trendy,False
10967749,True,8,0.66,bustling_urban,False
12228859,False,2,0.92,upscale,False
20783057,False,2,0.93,trendy,True
19329404,False,6,0.72,family_friendly,False
19182616,False,3,0.59,bustling_urban,False
32037,False,1,0.96,trendy,False
7838393,True,5,0.91,trendy,False
10786987,False,3,0.74,unknown,True
19700108,False,1,0.29,artsy,True
18583467,False,11,0.82,quiet_residential,True
16348579,True,2,0.77,trendy,False
19134150,False,5,0.99,trendy,False
5031569,False,2,0.97,trendy,False
17311213,False,5,0.82,artsy,False
19041275,False,3,0.84,artsy,False
10340994,False,9,0.7,quiet_residential,True
4882405,True,3,0.75,bustling_urban,False
16204969,False,6,0.88,family_friendly,True
8239352,False,3,0.48,unknown,False
18077717,False,3,0.87,artsy,False
6169377,False,10,0.86,trendy,True
18026895,True,7,0.96,unknown,True
4637858,True,5,0.82,artsy,False
9504657,False,3,0.85,bustling_urban,False
11396922,True,11,0.85,trendy,False
16897611,False,1,0.99,trendy,True
12095636,False,11,0.87,artsy,True
4218742,False,2,0.8,trendy,True
17545558,False,2,0.9,trendy,False
16345072,True,3,0.77,artsy,False
16321789,False,6,0.87,trendy,False
16204899,False,5,0.68,family_friendly,False
21562330,False,2,0.52,trendy,False
4824521,True,2,0.85,upscale,False
20931718,False,1,0.82,bustling_urban,False
12489313,False,3,0.49,artsy,False
21693863,False,1,0.86,upscale,False
21562678,False,3,0.95,unknown,False
16645542,False,8,0.88,unknown,False
3283729,False,4,0.81,upscale,True
23131155,False,3,0.83,unknown,True
17587000,False,4,0.94,unknown,False
19173391,False,1,0.89,trendy,True
2283001,True,3,0.84,family_friendly,False
21058648,False,1,0.7,bustling_urban,False
13314206,False,7,0.96,trendy,False
18961687,False,6,0.91,artsy,False
20013255,True,1,0.68,family_friendly,True
1467106,False,5,0.77,artsy,False
15679321,False,3,0.88,artsy,False
16019792,True,4,0.84,unknown,True
13223455,False,5,0.69,bustling_urban,False
7387093,False,9,0.8,artsy,True
12071454,False,5,0.66,artsy,False
8390906,False,4,0.59,trendy,False
11700750,False,8,0.71,family_friendly,False
19011949,True,9,0.99,bustling_urban,False
4359718,False,8,0.76,artsy,False
18572271,False,4,0.92,family_friendly,False
14570670,False,1,0.87,family_friendly,False
18189659,False,1,0.94,quiet_residential,False
12904840,False,3,0.85,quiet_residential,False
5656458,False,5,0.72,upscale,False
9934696,True,1,0.91,artsy,False
18810155,False,7,0.9,quiet_residential,False
13125950,False,1,0.92,upscale,False
19019592,True,5,0.88,trendy,False
1935302,False,2,0.87,trendy,False
18718195,False,1,0.96,unknown,True
19545851,False,7,0.71,artsy,False
22020298,False,4,0.84,artsy,True
19207312,False,3,0.89,trendy,False
19635001,False,3,0.73,trendy,False
22191423,False,2,0.75,trendy,True
8791898,False,7,0.84,bustling_urban,True
22774126,False,7,0.99,family_friendly,True
6553661,False,3,0.71,artsy,False
723507,False,5,0.91,family_friendly,False
15659743,False,4,0.99,artsy,False
7915596,False,6,0.93,artsy,True
16314998,False,2,0.78,quiet_residential,False
12560351,False,12,0.68,unknown,True
8704528,False,6,0.86,unknown,False
1592355,False,8,0.99,family_friendly,False
14001131,True,5,0.92,upscale,False
19141428,False,3,0.96,unknown,False
13406622,False,12,0.74,trendy,False
14475417,False,2,0.99,unknown,True
9712682,False,2,0.82,trendy,True
3177630,False,5,0.52,upscale,False
22983344,False,4,0.67,trendy,False
19409421,False,10,0.96,trendy,True
11046801,True,2,0.96,trendy,False
7421930,False,8,0.64,bustling_urban,False
9897820,True,8,0.87,trendy,True
259438,False,6,0.87,artsy,False
19858050,False,6,0.89,bustling_urban,True
21474497,False,7,0.91,family_friendly,False
4916150,False,3,0.82,artsy,False
9369426,False,6,0.93,family_friendly,False
11334476,False,5,0.87,quiet_residential,False
9106356,False,2,0.8,quiet_residential,False
19178193,False,5,0.86,artsy,False
1467392,True,4,0.88,artsy,True
11419133,True,12,0.99,trendy,True
17607253,False,1,0.97,bustling_urban,False
18288660,False,8,0.93,quiet_residential,True
22741381,False,3,0.59,artsy,False
1696050,False,7,0.79,artsy,True
5932543,False,5,0.9,trendy,False
21199521,True,7,0.58,artsy,True
4227554,False,5,0.76,quiet_residential,True
21893658,False,1,0.69,trendy,False
9875157,False,1,0.9,unknown,False
22972832,False,1,0.52,bustling_urban,False
11658757,False,3,0.71,unknown,False
1929321,False,5,0.84,trendy,False
9826494,False,3,0.3,trendy,False
20439520,True,9,0.93,bustling_urban,False
565531,False,4,0.99,trendy,False
4093677,True,10,0.94,bustling_urban,True
19790344,False,1,0.95,trendy,False
3263974,True,9,0.67,artsy,False
17123144,False,5,0.94,artsy,True
21354840,False,5,0.89,upscale,True
9796734,False,6,0.7,quiet_residential,False
13479302,False,4,0.55,upscale,False
21241316,False,13,0.77,artsy,False
1221511,False,1,0.97,family_friendly,False
8666770,False,7,0.91,trendy,False
5040218,True,9,0.88,bustling_urban,False
12916138,False,1,0.99,bustling_urban,False
1964795,False,4,0.82,unknown,True
8173434,True,5,0.95,artsy,False
12388091,True,2,0.99,family_friendly,False
21811918,False,4,0.93,family_friendly,True
866469,False,6,0.81,quiet_residential,False
10042932,False,3,0.87,family_friendly,True
21218334,False,2,0.86,upscale,False
8722224,False,2,0.85,artsy,False
8479799,False,3,0.83,family_friendly,False
10673957,False,3,0.91,artsy,False
17692837,False,4,0.87,artsy,False
22073638,True,4,0.83,artsy,True
7438254,False,5,0.96,artsy,True
20788590,False,6,0.77,quiet_residential,True
7636986,False,7,0.66,bustling_urban,False
21934181,False,5,0.85,artsy,True
4041806,False,4,0.9,family_friendly,False
19952060,False,7,0.37,bustling_urban,False
3710230,True,6,0.79,artsy,False
12521928,False,1,0.81,trendy,False
18293288,False,4,0.74,quiet_residential,False
12623332,False,4,0.92,family_friendly,True
6760370,False,3,0.91,quiet_residential,False
13183836,False,3,0.95,trendy,True
20919295,False,3,0.86,trendy,False
15430972,True,5,0.87,unknown,True
14506036,False,5,0.5,bustling_urban,False
19508209,False,2,0.89,artsy,True
2170618,False,1,0.9,trendy,True
9470554,False,2,0.57,artsy,False
9714004,False,2,0.99,unknown,False
21479040,False,3,0.96,artsy,True
12283514,True,2,0.96,trendy,False
21009477,False,3,0.97,quiet_residential,False
1604489,False,6,0.95,trendy,False
23037039,False,4,0.7,artsy,False
1571050,False,19,0.99,artsy,False
16634534,False,1,0.65,family_friendly,False
2276603,False,4,0.82,upscale,False
20501156,False,2,0.94,quiet_residential,False
13840935,False,7,0.91,artsy,False
7869876,False,11,0.87,unknown,False
20233707,True,1,0.99,artsy,False
18757443,False,1,0.82,artsy,False
460999,False,7,0.87,artsy,True
1420559,False,6,0.78,bustling_urban,False
3083966,False,17,0.68,unknown,False
14682338,False,2,0.84,artsy,False
18871455,True,11,0.82,quiet_residential,False
3798941,True,5,0.97,trendy,False
20981701,False,3,0.93,artsy,False
13250303,False,2,0.85,artsy,False
22288453,False,2,0.85,artsy,False
854033,False,10,0.77,unknown,True
20460427,True,7,0.69,trendy,False
19348689,False,2,0.82,trendy,False
5846414,False,3,0.78,trendy,False
21828354,False,5,0.78,quiet_residential,False
19101306,True,2,0.65,trendy,True
3604145,False,1,0.97,artsy,False
4621713,False,5,0.74,upscale,True
16111812,False,7,0.99,unknown,False
21173004,False,3,0.67,unknown,False
22233218,True,11,0.87,artsy,False
14302295,False,2,0.87,trendy,True
19721291,False,2,0.6,unknown,False
19769680,False,6,0.88,quiet_residential,False
21649191,False,1,0.88,upscale,False
20203433,False,7,0.74,unknown,False
2417993,True,4,0.99,trendy,False
1258048,True,5,0.84,bustling_urban,True
15729325,False,2,0.99,quiet_residential,False
15798809,False,4,0.69,family_friendly,False
15344255,True,5,0.69,trendy,True
11802086,False,4,0.83,artsy,True
21682434,False,6,0.7,quiet_residential,False
116940,False,1,0.65,artsy,True
6170979,False,1,0.99,trendy,False
3782925,False,5,0.97,trendy,False
14452731,False,1,0.82,artsy,False
1917286,False,3,0.99,quiet_residential,False
9429212,False,7,0.82,family_friendly,False
10037605,False,2,0.83,trendy,False
21709723,True,3,0.98,quiet_residential,False
11421994,False,5,0.98,quiet_residential,False
21358887,False,1,0.47,trendy,False
12560678,False,8,0.83,bustling_urban,False
17905479,True,5,0.89,trendy,False
22088784,False,6,0.81,unknown,False
9611586,False,3,0.9,trendy,False
20981217,False,6,0.85,unknown,False
7344720,False,1,0.89,bustling_urban,True
18488648,True,5,0.83,family_friendly,False
20855939,False,2,0.93,trendy,False
21551787,False,9,0.73,family_friendly,False
15247262,True,5,0.87,trendy,False
19101907,False,1,0.99,artsy,True
22241573,True,3,0.94,trendy,True
23119467,False,7,0.58,family_friendly,False
14934571,True,10,0.75,quiet_residential,True
1292522,False,3,0.8,trendy,True
13687180,False,8,0.99,artsy,True
12955346,False,2,0.91,quiet_residential,False
281842,False,3,0.62,artsy,False
20886923,True,5,0.84,quiet_residential,True
15359314,False,2,0.85,trendy,False
6138423,True,9,0.87,family_friendly,False
21766173,False,6,0.82,family_friendly,False
3511898,False,2,0.68,trendy,True
3521318,True,3,0.93,bustling_urban,False
21236619,False,5,0.84,quiet_residential,False
12110383,True,7,0.78,quiet_residential,False
1878642,False,1,0.91,bustling_urban,True
567195,False,10,0.94,artsy,False
8507643,False,3,0.99,family_friendly,True
8990988,True,5,0.87,artsy,False
6445173,True,8,0.9,trendy,False
697788,True,10,0.92,family_friendly,True
22491602,False,2,0.91,bustling_urban,False
3678829,True,3,0.92,family_friendly,True
13920551,False,4,0.71,quiet_residential,False
17792856,False,9,0.59,family_friendly,False
12523287,False,5,0.88,unknown,True
19347330,False,6,0.95,bustling_urban,True
11334624,False,8,0.87,trendy,False
21862214,False,4,0.99,artsy,False
13769545,False,4,0.78,trendy,False
19925456,False,5,0.85,quiet_residential,False
13184726,False,1,0.94,artsy,False
6420148,False,1,0.92,trendy,False
20583998,False,2,0.77,unknown,False
9349950,True,3,0.96,quiet_residential,False
9281688,False,2,0.86,artsy,False
17417619,False,4,0.99,quiet_residential,False
38638,False,1,0.93,upscale,True
5300082,False,6,0.83,trendy,True
9526057,False,6,0.99,artsy,True
18206029,False,6,0.86,artsy,False
20981359,True,5,0.79,unknown,False
13113906,False,7,0.46,family_friendly,False
685435,False,3,0.79,quiet_residential,True
18003567,True,3,0.99,unknown,False
16437145,False,11,0.81,artsy,False
21548226,False,1,0.96,family_friendly,True
14761108,False,1,0.92,trendy,False
813225,False,4,0.74,trendy,False
17954219,False,9,0.68,artsy,False
9945730,False,1,0.91,unknown,False
19211077,False,10,0.91,unknown,False
16415297,False,4,0.94,upscale,True
1066769,False,1,0.77,trendy,True
7054797,False,8,0.86,unknown,True
20503303,True,6,0.85,family_friendly,False
17286647,False,2,0.75,artsy,False
21631385,False,1,0.9,trendy,False
186871,False,1,0.76,trendy,True
19609887,False,10,0.94,unknown,False
4302685,False,3,0.66,family_friendly,False
21161038,False,10,0.73,unknown,True
19951170,True,5,0.9,artsy,False
2858010,False,4,0.61,artsy,False
22226156,False,8,0.92,bustling_urban,False
82928,True,2,0.83,artsy,False
21640455,False,2,0.9,quiet_residential,False
12955402,False,5,0.93,trendy,False
5267773,True,10,0.94,bustling_urban,False
4936254,False,6,0.79,trendy,False
1673040,True,5,0.87,artsy,False
21549850,False,4,0.84,family_friendly,False
15916066,False,9,0.75,upscale,False
21434692,False,4,0.65,artsy,False
4841636,False,8,0.66,artsy,False
1934444,False,6,0.96,artsy,True
9925100,True,1,0.8,unknown,False
268481,False,10,0.99,trendy,False
5533420,True,1,0.77,bustling_urban,False
22266885,False,2,0.97,unknown,False
343119,False,3,0.83,trendy,False
1692823,False,2,0.99,quiet_residential,True
20223746,False,6,0.76,bustling_urban,False
21981249,False,6,0.99,quiet_residential,False
15001872,False,5,0.74,artsy,True
8152985,False,7,0.62,trendy,True
19384886,False,3,0.5,trendy,False
4831130,True,6,0.88,artsy,False
18752012,False,6,0.81,family_friendly,False
18852245,False,4,0.84,artsy,False
10544439,False,5,0.93,upscale,False
8266933,False,6,0.97,unknown,False
16665181,False,8,0.78,artsy,False
9792720,False,4,0.56,bustling_urban,False
9530293,False,3,0.61,quiet_residential,False
9238515,False,6,0.97,bustling_urban,True
21444065,False,9,0.99,artsy,False
16998689,True,2,0.85,family_friendly,False
22249662,False,1,0.81,family_friendly,True
9374263,True,1,0.99,unknown,False
498693,False,3,0.68,unknown,False
15009751,True,6,0.92,family_friendly,False
19487730,False,4,0.99,unknown,False
15581667,False,1,0.76,artsy,False
15853994,False,3,0.76,artsy,False
538012,False,2,0.76,family_friendly,False
21213267,False,7,0.99,trendy,False
20669371,False,4,0.9,artsy,True
14758871,False,1,0.86,trendy,False
13387713,False,2,0.92,bustling_urban,False
20707363,False,9,0.96,artsy,True
21998589,False,1,0.99,trendy,False
13622454,False,1,0.99,upscale,False
19154676,False,11,0.75,artsy,False
6480042,True,6,0.67,artsy,False
22584006,True,8,0.72,family_friendly,False
15869087,False,2,0.92,artsy,False
4260762,False,3,0.86,artsy,False
8914109,False,5,0.85,artsy,False
342965,True,7,0.92,bustling_urban,True
23078823,False,7,0.38,bustling_urban,False
19431893,False,2,0.69,unknown,True
5117177,False,6,0.8,quiet_residential,False
875189,False,3,0.93,trendy,False
19386444,False,5,0.87,quiet_residential,False
